ballx,bally,y1,y2,bouncenum,score1,score2
354, 459, 350, 350, 1, 1, 2
354, 459, 350, 350, 1, 1, 2
354, 459, 350, 350, 1, 1, 2
350, 470, 340, 340, 1, 1, 2
346, 481, 330, 330, 1, 1, 2
342, 470, 320, 320, 1, 1, 2
338, 459, 310, 310, 1, 1, 2
334, 448, 300, 300, 1, 1, 2
330, 437, 290, 290, 1, 1, 2
326, 426, 280, 280, 1, 1, 2
322, 415, 270, 270, 1, 1, 2
318, 404, 260, 260, 1, 1, 2
314, 393, 250, 250, 1, 1, 2
310, 382, 240, 240, 1, 1, 2
306, 371, 230, 230, 1, 1, 2
302, 360, 220, 220, 1, 1, 2
298, 349, 210, 210, 1, 1, 2
294, 338, 200, 200, 1, 1, 2
290, 327, 190, 190, 1, 1, 2
286, 316, 180, 180, 1, 1, 2
282, 305, 170, 170, 1, 1, 2
278, 294, 160, 160, 1, 1, 2
274, 283, 150, 150, 1, 1, 2
270, 272, 140, 140, 1, 1, 2
266, 261, 130, 130, 1, 1, 2
262, 250, 120, 120, 1, 1, 2
258, 239, 110, 110, 1, 1, 2
254, 228, 100, 100, 1, 1, 2
250, 217, 90, 90, 1, 1, 2
246, 206, 80, 80, 1, 1, 2
242, 195, 70, 70, 1, 1, 2
238, 184, 60, 60, 1, 1, 2
234, 173, 50, 50, 1, 1, 2
230, 162, 40, 40, 1, 1, 2
226, 151, 30, 30, 1, 1, 2
222, 140, 20, 20, 1, 1, 2
218, 129, 10, 10, 1, 1, 2
214, 118, 0, 0, 1, 1, 2
210, 107, 0, 0, 1, 1, 2
206, 96, 0, 0, 1, 1, 2
202, 85, 0, 0, 1, 1, 2
198, 74, 0, 0, 1, 1, 2
194, 63, 0, 0, 1, 1, 2
190, 52, 0, 0, 1, 1, 2
186, 41, 0, 0, 1, 1, 2
186, 41, 0, 0, 1, 1, 2
182, 30, 0, 10, 1, 1, 2
182, 30, 0, 10, 1, 1, 2
178, 19, 10, 20, 1, 1, 2
174, 30, 20, 30, 1, 1, 2
170, 41, 30, 40, 1, 1, 2
166, 52, 40, 50, 1, 1, 2
162, 63, 50, 60, 1, 1, 2
158, 74, 60, 70, 1, 1, 2
154, 85, 70, 80, 1, 1, 2
150, 96, 80, 90, 1, 1, 2
146, 107, 90, 100, 1, 1, 2
142, 118, 100, 110, 1, 1, 2
138, 129, 110, 120, 1, 1, 2
134, 140, 120, 130, 1, 1, 2
130, 151, 130, 140, 1, 1, 2
126, 162, 140, 150, 1, 1, 2
122, 173, 150, 160, 1, 1, 2
118, 184, 160, 170, 1, 1, 2
114, 195, 170, 180, 1, 1, 2
110, 206, 180, 190, 1, 1, 2
106, 217, 190, 200, 1, 1, 2
102, 228, 200, 210, 1, 1, 2
98, 239, 210, 220, 1, 1, 2
94, 250, 220, 230, 1, 1, 2
90, 261, 230, 240, 1, 1, 2
86, 272, 240, 250, 1, 1, 2
82, 283, 250, 260, 1, 1, 2
78, 294, 260, 270, 1, 1, 2
74, 305, 270, 280, 1, 1, 2
70, 316, 280, 290, 1, 1, 2
66, 327, 290, 300, 1, 1, 2
62, 338, 300, 310, 1, 1, 2
58, 349, 310, 320, 2, 1, 2
63, 360, 320, 330, 2, 1, 2
68, 371, 330, 340, 2, 1, 2
73, 382, 340, 350, 2, 1, 2
78, 393, 350, 350, 2, 1, 2
83, 404, 350, 350, 2, 1, 2
88, 415, 350, 350, 2, 1, 2
93, 426, 350, 350, 2, 1, 2
98, 437, 350, 350, 2, 1, 2
103, 448, 350, 350, 2, 1, 2
108, 459, 350, 350, 2, 1, 2
113, 470, 350, 350, 2, 1, 2
118, 481, 350, 350, 2, 1, 2
123, 470, 350, 350, 2, 1, 2
128, 459, 350, 350, 2, 1, 2
128, 459, 350, 350, 2, 1, 2
133, 448, 350, 340, 2, 1, 2
138, 437, 350, 330, 2, 1, 2
138, 437, 350, 330, 2, 1, 2
143, 426, 340, 320, 2, 1, 2
148, 415, 330, 310, 2, 1, 2
153, 404, 320, 300, 2, 1, 2
158, 393, 310, 290, 2, 1, 2
163, 382, 300, 280, 2, 1, 2
168, 371, 290, 270, 2, 1, 2
173, 360, 280, 260, 2, 1, 2
178, 349, 270, 250, 2, 1, 2
183, 338, 260, 240, 2, 1, 2
188, 327, 250, 230, 2, 1, 2
193, 316, 240, 220, 2, 1, 2
198, 305, 230, 210, 2, 1, 2
203, 294, 220, 200, 2, 1, 2
208, 283, 210, 190, 2, 1, 2
213, 272, 200, 180, 2, 1, 2
218, 261, 190, 170, 2, 1, 2
223, 250, 180, 160, 2, 1, 2
228, 239, 170, 150, 2, 1, 2
233, 228, 160, 140, 2, 1, 2
238, 217, 150, 130, 2, 1, 2
243, 206, 140, 120, 2, 1, 2
248, 195, 130, 110, 2, 1, 2
253, 184, 120, 100, 2, 1, 2
258, 173, 110, 90, 2, 1, 2
263, 162, 100, 80, 2, 1, 2
268, 151, 90, 70, 2, 1, 2
273, 140, 80, 60, 2, 1, 2
278, 129, 70, 50, 2, 1, 2
283, 118, 60, 40, 2, 1, 2
288, 107, 50, 30, 2, 1, 2
293, 96, 40, 20, 2, 1, 2
298, 85, 30, 10, 2, 1, 2
303, 74, 20, 0, 2, 1, 2
308, 63, 10, 0, 2, 1, 2
313, 52, 0, 0, 2, 1, 2
318, 41, 0, 0, 2, 1, 2
323, 30, 0, 0, 2, 1, 2
328, 19, 0, 0, 2, 1, 2
328, 19, 0, 0, 2, 1, 2
333, 30, 10, 0, 2, 1, 2
333, 30, 10, 0, 2, 1, 2
338, 41, 10, 10, 2, 1, 2
343, 52, 10, 20, 2, 1, 2
348, 63, 10, 30, 2, 1, 2
353, 74, 10, 40, 2, 1, 2
358, 85, 10, 50, 2, 1, 2
363, 96, 10, 60, 2, 1, 2
368, 107, 10, 70, 2, 1, 2
373, 118, 10, 80, 2, 1, 2
378, 129, 10, 90, 2, 1, 2
383, 140, 10, 100, 2, 1, 2
388, 151, 10, 110, 2, 1, 2
393, 162, 10, 120, 2, 1, 2
398, 173, 10, 130, 2, 1, 2
403, 184, 10, 140, 2, 1, 2
408, 195, 10, 150, 2, 1, 2
413, 206, 10, 160, 2, 1, 2
418, 217, 10, 170, 2, 1, 2
423, 228, 10, 180, 2, 1, 2
428, 239, 10, 190, 2, 1, 2
433, 250, 10, 200, 2, 1, 2
438, 261, 10, 210, 2, 1, 2
443, 272, 10, 220, 2, 1, 2
448, 283, 10, 220, 2, 1, 2
453, 294, 10, 220, 2, 1, 2
458, 305, 10, 220, 2, 1, 2
463, 316, 10, 220, 2, 1, 2
463, 316, 10, 220, 2, 1, 2
463, 316, 10, 220, 2, 1, 2
468, 327, 20, 230, 2, 1, 2
473, 338, 30, 240, 2, 1, 2
478, 349, 40, 250, 2, 1, 2
483, 360, 50, 260, 2, 1, 2
488, 371, 60, 270, 2, 1, 2
493, 382, 70, 280, 2, 1, 2
498, 393, 80, 290, 2, 1, 2
503, 404, 90, 300, 2, 1, 2
508, 415, 100, 310, 2, 1, 2
513, 426, 110, 320, 2, 1, 2
518, 437, 120, 330, 2, 1, 2
523, 448, 130, 340, 2, 1, 2
528, 459, 140, 350, 2, 1, 2
533, 470, 150, 350, 2, 1, 2
538, 481, 160, 350, 2, 1, 2
543, 470, 170, 350, 2, 1, 2
548, 459, 180, 350, 2, 1, 2
553, 448, 190, 350, 2, 1, 2
558, 437, 190, 350, 2, 1, 2
563, 426, 190, 350, 2, 1, 2
563, 426, 190, 350, 2, 1, 2
568, 415, 190, 340, 2, 1, 2
573, 404, 190, 330, 2, 1, 2
578, 393, 190, 320, 2, 1, 2
583, 382, 190, 310, 2, 1, 2
588, 371, 190, 300, 2, 1, 2
593, 360, 190, 290, 2, 1, 2
598, 349, 190, 280, 2, 1, 2
603, 338, 190, 270, 2, 1, 2
608, 327, 190, 260, 2, 1, 2
613, 316, 190, 250, 2, 1, 2
618, 305, 190, 240, 2, 1, 2
623, 294, 190, 230, 2, 1, 2
628, 283, 190, 220, 2, 1, 2
633, 272, 190, 210, 2, 1, 2
638, 261, 190, 200, 2, 1, 2
643, 250, 190, 190, 3, 1, 2
638, 239, 190, 180, 3, 1, 2
633, 228, 190, 170, 3, 1, 2
628, 217, 190, 160, 3, 1, 2
623, 206, 190, 150, 3, 1, 2
618, 195, 190, 140, 3, 1, 2
613, 184, 190, 130, 3, 1, 2
608, 173, 190, 120, 3, 1, 2
603, 162, 190, 110, 3, 1, 2
598, 151, 190, 100, 3, 1, 2
593, 140, 190, 90, 3, 1, 2
588, 129, 190, 80, 3, 1, 2
583, 118, 190, 70, 3, 1, 2
578, 107, 190, 60, 3, 1, 2
573, 96, 190, 50, 3, 1, 2
568, 85, 190, 40, 3, 1, 2
563, 74, 190, 30, 3, 1, 2
558, 63, 190, 20, 3, 1, 2
553, 52, 190, 10, 3, 1, 2
548, 41, 190, 0, 3, 1, 2
543, 30, 190, 0, 3, 1, 2
543, 30, 190, 0, 3, 1, 2
538, 19, 190, 10, 3, 1, 2
533, 30, 190, 10, 3, 1, 2
528, 41, 190, 10, 3, 1, 2
523, 52, 190, 10, 3, 1, 2
518, 63, 190, 10, 3, 1, 2
513, 74, 190, 10, 3, 1, 2
508, 85, 190, 10, 3, 1, 2
503, 96, 190, 10, 3, 1, 2
498, 107, 190, 10, 3, 1, 2
493, 118, 190, 10, 3, 1, 2
488, 129, 190, 10, 3, 1, 2
483, 140, 190, 10, 3, 1, 2
478, 151, 190, 10, 3, 1, 2
473, 162, 190, 10, 3, 1, 2
468, 173, 190, 10, 3, 1, 2
463, 184, 190, 10, 3, 1, 2
458, 195, 190, 10, 3, 1, 2
453, 206, 190, 10, 3, 1, 2
453, 206, 190, 10, 3, 1, 2
448, 217, 190, 20, 3, 1, 2
443, 228, 190, 30, 3, 1, 2
438, 239, 190, 40, 3, 1, 2
433, 250, 190, 50, 3, 1, 2
428, 261, 190, 60, 3, 1, 2
423, 272, 190, 70, 3, 1, 2
418, 283, 190, 80, 3, 1, 2
413, 294, 190, 90, 3, 1, 2
408, 305, 190, 100, 3, 1, 2
403, 316, 190, 110, 3, 1, 2
398, 327, 190, 120, 3, 1, 2
393, 338, 190, 120, 3, 1, 2
388, 349, 190, 120, 3, 1, 2
383, 360, 190, 120, 3, 1, 2
378, 371, 190, 120, 3, 1, 2
373, 382, 190, 120, 3, 1, 2
368, 393, 190, 120, 3, 1, 2
363, 404, 190, 120, 3, 1, 2
363, 404, 190, 120, 3, 1, 2
358, 415, 200, 120, 3, 1, 2
353, 426, 210, 120, 3, 1, 2
348, 437, 220, 120, 3, 1, 2
343, 448, 230, 120, 3, 1, 2
338, 459, 240, 120, 3, 1, 2
333, 470, 240, 120, 3, 1, 2
328, 481, 240, 120, 3, 1, 2
323, 470, 240, 120, 3, 1, 2
318, 459, 240, 120, 3, 1, 2
313, 448, 240, 120, 3, 1, 2
308, 437, 240, 120, 3, 1, 2
303, 426, 240, 120, 3, 1, 2
298, 415, 240, 120, 3, 1, 2
293, 404, 240, 120, 3, 1, 2
288, 393, 240, 120, 3, 1, 2
283, 382, 240, 120, 3, 1, 2
278, 371, 240, 120, 3, 1, 2
273, 360, 240, 120, 3, 1, 2
268, 349, 240, 120, 3, 1, 2
268, 349, 240, 120, 3, 1, 2
263, 338, 230, 120, 3, 1, 2
258, 327, 220, 120, 3, 1, 2
253, 316, 210, 120, 3, 1, 2
248, 305, 200, 120, 3, 1, 2
243, 294, 190, 120, 3, 1, 2
238, 283, 180, 120, 3, 1, 2
233, 272, 170, 120, 3, 1, 2
228, 261, 160, 120, 3, 1, 2
223, 250, 160, 120, 3, 1, 2
218, 239, 160, 120, 3, 1, 2
213, 228, 160, 120, 3, 1, 2
208, 217, 160, 120, 3, 1, 2
203, 206, 160, 120, 3, 1, 2
198, 195, 160, 120, 3, 1, 2
193, 184, 160, 120, 3, 1, 2
188, 173, 160, 120, 3, 1, 2
183, 162, 160, 120, 3, 1, 2
183, 162, 160, 120, 3, 1, 2
178, 151, 170, 120, 3, 1, 2
173, 140, 170, 120, 3, 1, 2
168, 129, 170, 120, 3, 1, 2
163, 118, 170, 120, 3, 1, 2
158, 107, 170, 120, 3, 1, 2
158, 107, 170, 120, 3, 1, 2
153, 96, 160, 120, 3, 1, 2
148, 85, 150, 120, 3, 1, 2
143, 74, 140, 120, 3, 1, 2
138, 63, 130, 120, 3, 1, 2
133, 52, 120, 120, 3, 1, 2
128, 41, 110, 120, 3, 1, 2
123, 30, 100, 120, 3, 1, 2
118, 19, 90, 120, 3, 1, 2
113, 30, 80, 120, 3, 1, 2
108, 41, 70, 120, 3, 1, 2
103, 52, 60, 120, 3, 1, 2
98, 63, 50, 120, 3, 1, 2
93, 74, 40, 120, 3, 1, 2
88, 85, 30, 120, 3, 1, 2
83, 96, 30, 120, 3, 1, 2
78, 107, 30, 120, 3, 1, 2
73, 118, 30, 120, 3, 1, 2
68, 129, 30, 120, 3, 1, 2
63, 140, 30, 120, 3, 1, 2
58, 151, 30, 120, 4, 1, 2
58, 151, 30, 120, 4, 1, 2
64, 162, 40, 120, 4, 1, 2
70, 173, 50, 120, 4, 1, 2
76, 184, 60, 120, 4, 1, 2
82, 195, 70, 120, 4, 1, 2
88, 206, 80, 120, 4, 1, 2
94, 217, 90, 120, 4, 1, 2
100, 228, 100, 120, 4, 1, 2
106, 239, 110, 120, 4, 1, 2
112, 250, 120, 120, 4, 1, 2
118, 261, 130, 120, 4, 1, 2
124, 272, 140, 120, 4, 1, 2
130, 283, 150, 120, 4, 1, 2
136, 294, 160, 120, 4, 1, 2
142, 305, 170, 120, 4, 1, 2
148, 316, 180, 120, 4, 1, 2
154, 327, 190, 120, 4, 1, 2
160, 338, 200, 120, 4, 1, 2
166, 349, 210, 120, 4, 1, 2
172, 360, 210, 120, 4, 1, 2
178, 371, 210, 120, 4, 1, 2
184, 382, 210, 120, 4, 1, 2
190, 393, 210, 120, 4, 1, 2
190, 393, 210, 120, 4, 1, 2
196, 404, 220, 120, 4, 1, 2
202, 415, 230, 120, 4, 1, 2
208, 426, 240, 120, 4, 1, 2
214, 437, 250, 120, 4, 1, 2
220, 448, 260, 120, 4, 1, 2
226, 459, 270, 120, 4, 1, 2
232, 470, 280, 120, 4, 1, 2
238, 481, 290, 120, 4, 1, 2
244, 470, 300, 120, 4, 1, 2
250, 459, 310, 120, 4, 1, 2
256, 448, 320, 120, 4, 1, 2
262, 437, 320, 120, 4, 1, 2
268, 426, 320, 120, 4, 1, 2
274, 415, 320, 120, 4, 1, 2
280, 404, 320, 120, 4, 1, 2
286, 393, 320, 120, 4, 1, 2
292, 382, 320, 120, 4, 1, 2
298, 371, 320, 120, 4, 1, 2
298, 371, 320, 120, 4, 1, 2
304, 360, 320, 130, 4, 1, 2
310, 349, 320, 140, 4, 1, 2
316, 338, 320, 150, 4, 1, 2
322, 327, 320, 160, 4, 1, 2
328, 316, 320, 170, 4, 1, 2
334, 305, 320, 170, 4, 1, 2
340, 294, 320, 170, 4, 1, 2
340, 294, 320, 170, 4, 1, 2
346, 283, 320, 160, 4, 1, 2
352, 272, 320, 150, 4, 1, 2
358, 261, 320, 140, 4, 1, 2
364, 250, 320, 130, 4, 1, 2
370, 239, 320, 130, 4, 1, 2
376, 228, 320, 130, 4, 1, 2
382, 217, 320, 130, 4, 1, 2
388, 206, 320, 130, 4, 1, 2
388, 206, 320, 130, 4, 1, 2
394, 195, 320, 120, 4, 1, 2
400, 184, 320, 110, 4, 1, 2
406, 173, 320, 100, 4, 1, 2
412, 162, 320, 90, 4, 1, 2
418, 151, 320, 80, 4, 1, 2
424, 140, 320, 70, 4, 1, 2
430, 129, 320, 60, 4, 1, 2
436, 118, 320, 50, 4, 1, 2
442, 107, 320, 40, 4, 1, 2
448, 96, 320, 30, 4, 1, 2
454, 85, 320, 20, 4, 1, 2
460, 74, 320, 10, 4, 1, 2
466, 63, 320, 10, 4, 1, 2
472, 52, 320, 10, 4, 1, 2
478, 41, 320, 10, 4, 1, 2
484, 30, 320, 10, 4, 1, 2
490, 19, 320, 10, 4, 1, 2
496, 30, 320, 10, 4, 1, 2
502, 41, 320, 10, 4, 1, 2
508, 52, 320, 10, 4, 1, 2
514, 63, 320, 10, 4, 1, 2
520, 74, 320, 10, 4, 1, 2
520, 74, 320, 10, 4, 1, 2
526, 85, 320, 20, 4, 1, 2
532, 96, 320, 30, 4, 1, 2
538, 107, 320, 40, 4, 1, 2
544, 118, 320, 50, 4, 1, 2
550, 129, 320, 60, 4, 1, 2
556, 140, 320, 70, 4, 1, 2
562, 151, 320, 80, 4, 1, 2
568, 162, 320, 90, 4, 1, 2
574, 173, 320, 100, 4, 1, 2
580, 184, 320, 110, 4, 1, 2
586, 195, 320, 120, 4, 1, 2
592, 206, 320, 130, 4, 1, 2
598, 217, 320, 140, 4, 1, 2
604, 228, 320, 150, 4, 1, 2
610, 239, 320, 160, 4, 1, 2
616, 250, 320, 170, 4, 1, 2
622, 261, 320, 180, 4, 1, 2
628, 272, 320, 190, 4, 1, 2
634, 283, 320, 200, 4, 1, 2
640, 294, 320, 210, 4, 1, 2
646, 305, 320, 220, 5, 1, 2
640, 316, 320, 230, 5, 1, 2
634, 327, 320, 240, 5, 1, 2
628, 338, 320, 250, 5, 1, 2
622, 349, 320, 260, 5, 1, 2
616, 360, 320, 270, 5, 1, 2
610, 371, 320, 280, 5, 1, 2
604, 382, 320, 290, 5, 1, 2
598, 393, 320, 300, 5, 1, 2
592, 404, 320, 310, 5, 1, 2
586, 415, 320, 320, 5, 1, 2
580, 426, 320, 320, 5, 1, 2
574, 437, 320, 320, 5, 1, 2
568, 448, 320, 320, 5, 1, 2
568, 448, 320, 320, 5, 1, 2
562, 459, 330, 320, 5, 1, 2
556, 470, 340, 320, 5, 1, 2
550, 481, 350, 320, 5, 1, 2
544, 470, 350, 320, 5, 1, 2
538, 459, 350, 320, 5, 1, 2
532, 448, 350, 320, 5, 1, 2
526, 437, 350, 320, 5, 1, 2
520, 426, 350, 320, 5, 1, 2
514, 415, 350, 320, 5, 1, 2
508, 404, 350, 320, 5, 1, 2
502, 393, 350, 320, 5, 1, 2
502, 393, 350, 320, 5, 1, 2
496, 382, 340, 320, 5, 1, 2
490, 371, 330, 320, 5, 1, 2
484, 360, 320, 320, 5, 1, 2
478, 349, 310, 320, 5, 1, 2
472, 338, 300, 320, 5, 1, 2
466, 327, 290, 320, 5, 1, 2
460, 316, 280, 320, 5, 1, 2
454, 305, 270, 320, 5, 1, 2
448, 294, 260, 320, 5, 1, 2
442, 283, 250, 320, 5, 1, 2
436, 272, 240, 320, 5, 1, 2
430, 261, 230, 320, 5, 1, 2
424, 250, 220, 320, 5, 1, 2
418, 239, 210, 320, 5, 1, 2
412, 228, 200, 320, 5, 1, 2
406, 217, 190, 320, 5, 1, 2
400, 206, 180, 320, 5, 1, 2
394, 195, 170, 320, 5, 1, 2
388, 184, 160, 320, 5, 1, 2
382, 173, 150, 320, 5, 1, 2
376, 162, 140, 320, 5, 1, 2
370, 151, 130, 320, 5, 1, 2
364, 140, 120, 320, 5, 1, 2
358, 129, 110, 320, 5, 1, 2
352, 118, 100, 320, 5, 1, 2
346, 107, 90, 320, 5, 1, 2
340, 96, 80, 320, 5, 1, 2
334, 85, 70, 320, 5, 1, 2
328, 74, 60, 320, 5, 1, 2
322, 63, 50, 320, 5, 1, 2
316, 52, 40, 320, 5, 1, 2
310, 41, 40, 320, 5, 1, 2
304, 30, 40, 320, 5, 1, 2
298, 19, 40, 320, 5, 1, 2
292, 30, 40, 320, 5, 1, 2
286, 41, 40, 320, 5, 1, 2
280, 52, 40, 320, 5, 1, 2
274, 63, 40, 320, 5, 1, 2
268, 74, 40, 320, 5, 1, 2
268, 74, 40, 320, 5, 1, 2
262, 85, 50, 320, 5, 1, 2
256, 96, 60, 320, 5, 1, 2
250, 107, 70, 320, 5, 1, 2
244, 118, 80, 320, 5, 1, 2
238, 129, 90, 320, 5, 1, 2
232, 140, 100, 320, 5, 1, 2
226, 151, 110, 320, 5, 1, 2
220, 162, 120, 320, 5, 1, 2
214, 173, 130, 320, 5, 1, 2
208, 184, 140, 320, 5, 1, 2
202, 195, 150, 320, 5, 1, 2
196, 206, 160, 320, 5, 1, 2
190, 217, 170, 320, 5, 1, 2
184, 228, 180, 320, 5, 1, 2
178, 239, 190, 320, 5, 1, 2
172, 250, 200, 320, 5, 1, 2
166, 261, 210, 320, 5, 1, 2
160, 272, 220, 320, 5, 1, 2
154, 283, 230, 320, 5, 1, 2
148, 294, 240, 320, 5, 1, 2
142, 305, 250, 320, 5, 1, 2
136, 316, 260, 320, 5, 1, 2
130, 327, 270, 320, 5, 1, 2
124, 338, 280, 320, 5, 1, 2
118, 349, 290, 320, 5, 1, 2
112, 360, 300, 320, 5, 1, 2
106, 371, 310, 320, 5, 1, 2
100, 382, 320, 320, 5, 1, 2
94, 393, 330, 320, 5, 1, 2
88, 404, 340, 320, 5, 1, 2
82, 415, 350, 320, 5, 1, 2
76, 426, 350, 320, 5, 1, 2
70, 437, 350, 320, 5, 1, 2
64, 448, 350, 320, 5, 1, 2
58, 459, 350, 320, 6, 1, 2
65, 470, 350, 320, 6, 1, 2
72, 481, 350, 320, 6, 1, 2
79, 470, 350, 320, 6, 1, 2
86, 459, 350, 320, 6, 1, 2
93, 448, 350, 320, 6, 1, 2
93, 448, 350, 320, 6, 1, 2
100, 437, 350, 310, 6, 1, 2
107, 426, 350, 300, 6, 1, 2
114, 415, 350, 290, 6, 1, 2
121, 404, 350, 280, 6, 1, 2
128, 393, 350, 270, 6, 1, 2
135, 382, 350, 260, 6, 1, 2
142, 371, 350, 250, 6, 1, 2
149, 360, 350, 240, 6, 1, 2
156, 349, 350, 230, 6, 1, 2
163, 338, 350, 220, 6, 1, 2
170, 327, 350, 210, 6, 1, 2
177, 316, 350, 200, 6, 1, 2
184, 305, 350, 190, 6, 1, 2
191, 294, 350, 180, 6, 1, 2
198, 283, 350, 170, 6, 1, 2
205, 272, 350, 160, 6, 1, 2
212, 261, 350, 150, 6, 1, 2
219, 250, 350, 140, 6, 1, 2
226, 239, 350, 140, 6, 1, 2
233, 228, 350, 140, 6, 1, 2
240, 217, 350, 140, 6, 1, 2
247, 206, 350, 140, 6, 1, 2
247, 206, 350, 140, 6, 1, 2
254, 195, 350, 150, 6, 1, 2
261, 184, 350, 160, 6, 1, 2
268, 173, 350, 170, 6, 1, 2
275, 162, 350, 170, 6, 1, 2
282, 151, 350, 170, 6, 1, 2
282, 151, 350, 170, 6, 1, 2
289, 140, 350, 160, 6, 1, 2
296, 129, 350, 150, 6, 1, 2
303, 118, 350, 140, 6, 1, 2
310, 107, 350, 130, 6, 1, 2
317, 96, 350, 120, 6, 1, 2
324, 85, 350, 110, 6, 1, 2
331, 74, 350, 100, 6, 1, 2
338, 63, 350, 90, 6, 1, 2
345, 52, 350, 80, 6, 1, 2
352, 41, 350, 70, 6, 1, 2
359, 30, 350, 60, 6, 1, 2
366, 19, 350, 50, 6, 1, 2
373, 30, 350, 40, 6, 1, 2
380, 41, 350, 30, 6, 1, 2
387, 52, 350, 20, 6, 1, 2
394, 63, 350, 10, 6, 1, 2
401, 74, 350, 0, 6, 1, 2
408, 85, 350, 0, 6, 1, 2
415, 96, 350, 0, 6, 1, 2
422, 107, 350, 0, 6, 1, 2
422, 107, 350, 0, 6, 1, 2
429, 118, 350, 10, 6, 1, 2
436, 129, 350, 20, 6, 1, 2
443, 140, 350, 30, 6, 1, 2
450, 151, 350, 40, 6, 1, 2
457, 162, 350, 50, 6, 1, 2
464, 173, 350, 60, 6, 1, 2
471, 184, 350, 70, 6, 1, 2
478, 195, 350, 80, 6, 1, 2
485, 206, 350, 90, 6, 1, 2
492, 217, 350, 100, 6, 1, 2
499, 228, 350, 110, 6, 1, 2
506, 239, 350, 120, 6, 1, 2
513, 250, 350, 130, 6, 1, 2
520, 261, 350, 140, 6, 1, 2
527, 272, 350, 150, 6, 1, 2
534, 283, 350, 160, 6, 1, 2
541, 294, 350, 170, 6, 1, 2
548, 305, 350, 180, 6, 1, 2
555, 316, 350, 190, 6, 1, 2
562, 327, 350, 200, 6, 1, 2
569, 338, 350, 210, 6, 1, 2
576, 349, 350, 220, 6, 1, 2
583, 360, 350, 230, 6, 1, 2
590, 371, 350, 240, 6, 1, 2
597, 382, 350, 250, 6, 1, 2
604, 393, 350, 260, 6, 1, 2
611, 404, 350, 270, 6, 1, 2
618, 415, 350, 280, 6, 1, 2
625, 426, 350, 290, 6, 1, 2
632, 437, 350, 300, 6, 1, 2
639, 448, 350, 310, 6, 1, 2
646, 459, 350, 320, 6, 1, 2
653, 470, 350, 330, 6, 1, 2
660, 481, 350, 340, 6, 1, 2
667, 470, 350, 350, 6, 1, 2
674, 459, 350, 350, 6, 1, 2
350, 250, 350, 350, 0, 2, 2
354, 239, 350, 350, 0, 2, 2
354, 239, 350, 350, 0, 2, 2
358, 228, 340, 350, 0, 2, 2
362, 217, 330, 350, 0, 2, 2
366, 206, 320, 350, 0, 2, 2
370, 195, 310, 350, 0, 2, 2
374, 184, 300, 350, 0, 2, 2
378, 173, 290, 350, 0, 2, 2
382, 162, 280, 350, 0, 2, 2
386, 151, 270, 350, 0, 2, 2
390, 140, 260, 350, 0, 2, 2
394, 129, 250, 350, 0, 2, 2
398, 118, 250, 350, 0, 2, 2
402, 107, 250, 350, 0, 2, 2
406, 96, 250, 350, 0, 2, 2
410, 85, 250, 350, 0, 2, 2
414, 74, 250, 350, 0, 2, 2
414, 74, 250, 350, 0, 2, 2
418, 63, 250, 340, 0, 2, 2
422, 52, 250, 330, 0, 2, 2
426, 41, 250, 320, 0, 2, 2
430, 30, 250, 310, 0, 2, 2
434, 19, 250, 300, 0, 2, 2
438, 30, 250, 290, 0, 2, 2
442, 41, 250, 280, 0, 2, 2
446, 52, 250, 270, 0, 2, 2
450, 63, 250, 260, 0, 2, 2
454, 74, 250, 250, 0, 2, 2
454, 74, 250, 250, 0, 2, 2
458, 85, 240, 240, 0, 2, 2
462, 96, 230, 230, 0, 2, 2
466, 107, 220, 220, 0, 2, 2
470, 118, 210, 210, 0, 2, 2
474, 129, 200, 200, 0, 2, 2
478, 140, 190, 190, 0, 2, 2
482, 151, 180, 190, 0, 2, 2
486, 162, 180, 190, 0, 2, 2
490, 173, 180, 190, 0, 2, 2
494, 184, 180, 190, 0, 2, 2
498, 195, 180, 190, 0, 2, 2
502, 206, 180, 190, 0, 2, 2
506, 217, 180, 190, 0, 2, 2
510, 228, 180, 190, 0, 2, 2
514, 239, 180, 190, 0, 2, 2
518, 250, 180, 190, 0, 2, 2
522, 261, 180, 190, 0, 2, 2
522, 261, 180, 190, 0, 2, 2
526, 272, 180, 200, 0, 2, 2
530, 283, 180, 210, 0, 2, 2
534, 294, 180, 220, 0, 2, 2
538, 305, 180, 230, 0, 2, 2
542, 316, 180, 240, 0, 2, 2
546, 327, 180, 250, 0, 2, 2
550, 338, 180, 260, 0, 2, 2
554, 349, 180, 270, 0, 2, 2
558, 360, 180, 280, 0, 2, 2
562, 371, 180, 290, 0, 2, 2
566, 382, 180, 300, 0, 2, 2
570, 393, 180, 310, 0, 2, 2
574, 404, 180, 320, 0, 2, 2
578, 415, 180, 330, 0, 2, 2
582, 426, 180, 340, 0, 2, 2
586, 437, 180, 350, 0, 2, 2
590, 448, 180, 350, 0, 2, 2
594, 459, 180, 350, 0, 2, 2
598, 470, 180, 350, 0, 2, 2
602, 481, 180, 350, 0, 2, 2
606, 470, 180, 350, 0, 2, 2
610, 459, 180, 350, 0, 2, 2
614, 448, 180, 350, 0, 2, 2
618, 437, 180, 350, 0, 2, 2
622, 426, 180, 350, 0, 2, 2
626, 415, 180, 350, 0, 2, 2
630, 404, 180, 350, 0, 2, 2
